4.3645251E-05	7.0957600E+03	2.2746300E+03	3.0969626E-01	9.9276697E-02
8.7290503E-05	1.8502900E+03	9.7219700E+02	1.6151275E-01	8.4863524E-02
1.3093575E-04	7.8214400E+02	2.6912700E+02	1.0241060E-01	3.5238377E-02
1.7458101E-04	2.5415500E+02	6.3253000E+01	4.4370563E-02	1.1042769E-02
2.1822626E-04	1.4028200E+02	5.6682200E+01	3.0613279E-02	1.2369537E-02
2.6187151E-04	5.2219600E+01	3.1099700E+01	1.3674837E-02	8.1441236E-03
3.0551676E-04	5.8125400E+01	1.2623900E+01	1.7758292E-02	3.8568196E-03
3.4916201E-04	7.2665600E+01	3.3440400E+01	2.5372060E-02	1.1676109E-02
3.9280726E-04	6.1471600E+01	5.1921000E+01	2.4146482E-02	2.0394951E-02
4.3645251E-04	2.1931300E+01	8.5256500E+00	9.5719907E-03	3.7210406E-03
4.8009777E-04	3.4903000E+01	1.5018500E+01	1.6756874E-02	7.2103663E-03
5.2374302E-04	4.1629200E+01	1.6230700E+01	2.1802989E-02	8.5007375E-03
5.6738827E-04	5.2599900E+01	1.6275400E+01	2.9844574E-02	9.2344863E-03
6.1103352E-04	4.1771700E+01	1.1420300E+01	2.5523933E-02	6.9781957E-03
6.5467877E-04	1.6513000E+01	6.1697400E+00	1.0810713E-02	4.0392004E-03
6.9832402E-04	2.7206100E+01	1.9438100E+01	1.8998648E-02	1.3574082E-02
7.4196927E-04	2.6438500E+01	2.3809800E+01	1.9616571E-02	1.7666114E-02
8.0743715E-04	2.3142000E+01	4.7934100E+00	1.8685712E-02	3.8703779E-03
8.9472765E-04	1.1972100E+01	4.2336600E+00	1.0711760E-02	3.7879707E-03
9.8201816E-04	8.6761600E+00	4.6698900E+00	8.5201446E-03	4.5859186E-03
1.0693087E-03	7.1958400E+00	3.6162100E+00	7.6945708E-03	3.8668421E-03
1.1565992E-03	7.4091300E+00	3.2598100E+00	8.5693948E-03	3.7702962E-03
1.2438897E-03	8.7537700E+00	3.9333000E+00	1.0888727E-02	4.8925915E-03
1.3311802E-03	7.7528000E+00	3.0365500E+00	1.0320375E-02	4.0421895E-03
1.4184707E-03	2.6625700E+00	1.4913300E+00	3.7767825E-03	2.1154027E-03
1.5057612E-03	4.9490600E+00	1.9458000E+00	7.4520980E-03	2.9299147E-03
1.5930517E-03	4.6040300E+00	1.3404600E+00	7.3344526E-03	2.1354195E-03
1.6803422E-03	5.3743100E+00	1.8960100E+00	9.0306742E-03	3.1859374E-03
1.7894553E-03	1.8502200E+00	1.4403800E+00	3.3108797E-03	2.5774992E-03
1.9203911E-03	4.0494000E+00	1.8577000E+00	7.7764276E-03	3.5675091E-03
2.0513268E-03	3.4347000E+00	1.5531700E+00	7.0456820E-03	3.1860594E-03
2.1822626E-03	-4.2989600E-01	8.8204300E-01	-9.3814640E-04	1.9248488E-03
2.3131983E-03	3.9275400E-01	8.5233000E-01	9.0851814E-04	1.9716073E-03
2.4441341E-03	7.8865600E-01	9.4994300E-01	1.9275811E-03	2.3217875E-03
2.5750698E-03	-3.8767100E-01	7.0942100E-01	-9.9828011E-04	1.8268079E-03
2.7278282E-03	1.9881900E+00	1.0838800E+00	5.4234497E-03	2.9566494E-03
