4.3645251E-05	3.3186500E+03	1.6314600E+03	1.4484332E-01	7.1205315E-02
8.7290503E-05	1.0976600E+03	3.3819700E+02	9.5815477E-02	2.9521425E-02
1.3093575E-04	3.3190000E+02	7.8236000E+01	4.3457516E-02	1.0243893E-02
1.7458101E-04	1.8244000E+02	6.4200800E+01	3.1850482E-02	1.1208235E-02
2.1822626E-04	1.4374100E+02	3.8329000E+01	3.1368023E-02	8.3643897E-03
2.6187151E-04	1.0480200E+02	3.6753200E+01	2.7444642E-02	9.6246061E-03
3.0551676E-04	7.3458900E+01	4.8633500E+01	2.2442932E-02	1.4858346E-02
3.4916201E-04	5.5994400E+01	2.0300200E+01	1.9551133E-02	7.0880445E-03
3.9280726E-04	3.8600000E+01	1.6803100E+01	1.5162354E-02	6.6003964E-03
4.3645251E-04	5.7726200E+01	1.4033400E+01	2.5194737E-02	6.1249213E-03
4.8009777E-04	1.3072200E+01	8.7817000E+00	6.2759165E-03	4.2160742E-03
5.2374302E-04	2.2788300E+01	9.3308200E+00	1.1935237E-02	4.8869499E-03
5.6738827E-04	1.8975500E+01	1.8569400E+01	1.0766488E-02	1.0536056E-02
6.1103352E-04	1.7664700E+01	8.4495800E+00	1.0793742E-02	5.1629785E-03
6.5467877E-04	1.5556600E+01	1.4994400E+01	1.0184589E-02	9.8165435E-03
6.9832402E-04	1.0630300E+01	4.8533700E+00	7.4233809E-03	3.3892280E-03
7.4196927E-04	1.9519200E+01	1.9278600E+01	1.4482631E-02	1.4304125E-02
8.0743715E-04	1.2451900E+01	2.8150000E+00	1.0054133E-02	2.2729322E-03
8.9472765E-04	9.3625900E+00	2.7200200E+00	8.3769706E-03	2.4336750E-03
9.8201816E-04	4.8963300E+00	3.1612200E+00	4.8082886E-03	3.1043750E-03
1.0693087E-03	5.3680200E+00	1.5187500E+00	5.7400754E-03	1.6240098E-03
1.1565992E-03	5.7760500E+00	1.8497600E+00	6.6805786E-03	2.1394360E-03
1.2438897E-03	3.3126100E+00	1.6405100E+00	4.1205215E-03	2.0406095E-03
1.3311802E-03	3.2838200E+00	1.7062600E+00	4.3713550E-03	2.2713331E-03
1.4184707E-03	5.1588500E+00	2.8375300E+00	7.3176770E-03	4.0249512E-03
1.5057612E-03	2.7600900E+00	1.4435100E+00	4.1560419E-03	2.1735769E-03
1.5930517E-03	4.2545300E-01	1.4541700E+00	6.7776791E-04	2.3165736E-03
1.6803422E-03	1.2862000E+00	8.0184300E-01	2.1612608E-03	1.3473706E-03
1.7894553E-03	8.5883900E-01	1.1892200E+00	1.5368541E-03	2.1280493E-03
1.9203911E-03	2.2331000E+00	1.0195000E+00	4.2884165E-03	1.9578449E-03
2.0513268E-03	2.1600200E+00	1.0486000E+00	4.4309140E-03	2.1510246E-03
2.1822626E-03	1.5144600E+00	7.2518100E-01	3.3049472E-03	1.5825361E-03
2.3131983E-03	1.1023300E+00	7.8396000E-01	2.5499015E-03	1.8134545E-03
2.4441341E-03	2.6760600E+00	1.6576100E+00	6.5406424E-03	4.0514221E-03
2.5750698E-03	8.8013500E-01	1.0484500E+00	2.2664092E-03	2.6998396E-03
2.7278282E-03	6.4214200E-01	8.1199000E-01	1.7516529E-03	2.2149699E-03
