4.3645251E-05	3.1194400E+03	1.4898000E+03	1.3614880E-01	6.5022548E-02
8.7290503E-05	1.9550100E+03	1.1691400E+03	1.7065346E-01	1.0205515E-01
1.3093575E-04	6.3470800E+02	4.1748300E+02	8.3105932E-02	5.4663424E-02
1.7458101E-04	2.5912800E+02	1.2261900E+02	4.5238767E-02	2.1407031E-02
2.1822626E-04	1.4859500E+02	2.8983700E+01	3.2427401E-02	6.3250081E-03
2.6187151E-04	1.6454100E+02	8.7377100E+01	4.3088700E-02	2.2881580E-02
3.0551676E-04	5.3348000E+01	3.0077100E+01	1.6298706E-02	9.1890677E-03
3.4916201E-04	8.2947400E+01	3.5022400E+01	2.8962074E-02	1.2228486E-02
3.9280726E-04	4.1260000E+01	1.8273600E+01	1.6207212E-02	7.1780139E-03
4.3645251E-04	4.5444400E+01	1.5750800E+01	1.9834340E-02	6.8744667E-03
4.8009777E-04	2.1292700E+01	1.2845900E+01	1.0222590E-02	6.1672964E-03
5.2374302E-04	1.6102300E+01	5.8199900E+00	8.4334825E-03	3.0481787E-03
5.6738827E-04	2.7679500E+01	1.6974500E+01	1.5705000E-02	9.6311076E-03
6.1103352E-04	3.9525900E+01	2.1774400E+01	2.4151646E-02	1.3304896E-02
6.5467877E-04	3.3678100E+01	2.0069700E+01	2.2048340E-02	1.3139197E-02
6.9832402E-04	2.6122200E+01	1.3666500E+01	1.8241786E-02	9.5436240E-03
7.4196927E-04	2.7592400E+01	2.1718600E+01	2.0472717E-02	1.6114526E-02
8.0743715E-04	1.2568700E+01	5.2008800E+00	1.0148421E-02	4.1993849E-03
8.9472765E-04	5.0496000E+00	2.2300300E+00	4.5180199E-03	1.9952696E-03
9.8201816E-04	3.1312300E+00	1.1098300E+00	3.0749276E-03	1.0898710E-03
1.0693087E-03	8.2693900E+00	3.5121500E+00	8.8425264E-03	3.7555730E-03
1.1565992E-03	1.1036100E+01	5.8323200E+00	1.2764318E-02	6.7456594E-03
1.2438897E-03	7.7782900E+00	3.4396400E+00	9.6753373E-03	4.2785288E-03
1.3311802E-03	2.2692300E+00	1.0315200E+00	3.0207564E-03	1.3731345E-03
1.4184707E-03	5.3132600E+00	2.2825100E+00	7.5367063E-03	3.2376776E-03
1.5057612E-03	5.3907500E-01	3.5502100E-01	8.1171814E-04	5.3457738E-04
1.5930517E-03	5.9565300E+00	3.0591500E+00	9.4890640E-03	4.8733813E-03
1.6803422E-03	3.0669700E+00	2.2762100E+00	5.1535548E-03	3.8248074E-03
1.7894553E-03	4.2218800E+00	1.6827000E+00	7.5548629E-03	3.0111236E-03
1.9203911E-03	2.1840500E+00	1.0024300E+00	4.1942335E-03	1.9250525E-03
2.0513268E-03	1.5319000E+00	7.8225800E-01	3.1424237E-03	1.6046677E-03
2.1822626E-03	3.2184500E+00	1.7270300E+00	7.0235000E-03	3.7688406E-03
2.3131983E-03	3.1107000E+00	1.3710000E+00	7.1956696E-03	3.1714058E-03
2.4441341E-03	1.0856600E+00	6.4409100E-01	2.6535102E-03	1.5742446E-03
2.5750698E-03	1.7189100E+00	7.4510600E-01	4.4263049E-03	1.9187012E-03
2.7278282E-03	2.4141800E+00	1.3494500E+00	6.5854704E-03	3.6810632E-03
