4.3645251E-05	1.2389500E+03	5.3599800E+02	5.4074154E-02	2.3393788E-02
8.7290503E-05	6.3688900E+02	1.9787000E+02	5.5594327E-02	1.7272183E-02
1.3093575E-04	1.7942200E+02	8.8912400E+01	2.3492741E-02	1.1641814E-02
1.7458101E-04	1.0943900E+02	4.4421000E+01	1.9105949E-02	7.7550584E-03
2.1822626E-04	6.9881100E+01	2.6411700E+01	1.5249897E-02	5.7637159E-03
2.6187151E-04	4.0959700E+01	1.3651700E+01	1.0726170E-02	3.5749818E-03
3.0551676E-04	2.0575000E+01	1.1477500E+01	6.2860116E-03	3.5065645E-03
3.4916201E-04	1.2050700E+01	3.6376900E+00	4.2076580E-03	1.2701443E-03
3.9280726E-04	2.4767300E+01	6.3502500E+00	9.7287624E-03	2.4944254E-03
4.3645251E-04	1.8997900E+01	7.1182100E+00	8.2916945E-03	3.1067587E-03
4.8009777E-04	1.4050900E+01	6.7987600E+00	6.7458004E-03	3.2640679E-03
5.2374302E-04	1.8152200E+01	9.0727900E+00	9.5070774E-03	4.7518125E-03
5.6738827E-04	1.4402300E+01	7.7896000E+00	8.1717236E-03	4.4197273E-03
6.1103352E-04	2.0043000E+01	6.7329100E+00	1.2246970E-02	4.1140315E-03
6.5467877E-04	8.7112800E+00	3.3330200E+00	5.7030887E-03	2.1820555E-03
6.9832402E-04	6.4714000E+00	1.9878300E+00	4.5191359E-03	1.3881464E-03
7.4196927E-04	4.2817400E+00	5.9264100E+00	3.1769165E-03	4.3972111E-03
8.0743715E-04	6.5968000E+00	3.8952500E+00	5.3265051E-03	3.1451735E-03
8.9472765E-04	6.2381400E+00	2.5666900E+00	5.5814348E-03	2.2964921E-03
9.8201816E-04	5.1644100E+00	1.3277700E+00	5.0715459E-03	1.3038941E-03
1.0693087E-03	6.5744200E+00	2.6500600E+00	7.0300862E-03	2.8337320E-03
1.1565992E-03	4.7002400E+00	2.2174300E+00	5.4362993E-03	2.5646814E-03
1.2438897E-03	4.5501800E-01	6.0501000E-01	5.6599254E-04	7.5256610E-04
1.3311802E-03	2.4336100E-01	1.1099200E+00	3.2395694E-04	1.4775024E-03
1.4184707E-03	5.3970200E+00	2.3910100E+00	7.6555130E-03	3.3915759E-03
1.5057612E-03	7.8902400E-01	1.7669400E+00	1.1880810E-03	2.6605931E-03
1.5930517E-03	1.4580900E+00	1.1020200E+00	2.3228109E-03	1.7555750E-03
1.6803422E-03	8.4392600E-01	8.6257700E-01	1.4180840E-03	1.4494238E-03
1.7894553E-03	2.4849600E+00	1.3651400E+00	4.4467310E-03	2.4428561E-03
1.9203911E-03	-6.2792400E-01	1.4691000E+00	-1.2058597E-03	2.8212486E-03
2.0513268E-03	6.6187500E-01	1.7464100E+00	1.3577215E-03	3.5824640E-03
2.1822626E-03	-1.5549600E+00	1.1575800E+00	-3.3933274E-03	2.5261331E-03
2.3131983E-03	-1.4615200E+00	1.0986800E+00	-3.3807919E-03	2.5414717E-03
2.4441341E-03	-1.9109400E-01	5.4707200E-01	-4.6705964E-04	1.3371170E-03
2.5750698E-03	-1.4380700E+00	1.2581800E+00	-3.7031182E-03	3.2399106E-03
2.7278282E-03	-8.4759400E-01	8.2537500E-01	-2.3120919E-03	2.2514806E-03
