4.3645251E-05	7.1246700E+02	3.5705000E+02	3.1095787E-02	1.5583520E-02
8.7290503E-05	5.1610300E+02	2.5886800E+02	4.5050903E-02	2.2596706E-02
1.3093575E-04	5.2538300E+02	2.6350800E+02	6.8791411E-02	3.4502586E-02
1.7458101E-04	8.5208000E+01	4.3420300E+01	1.4875702E-02	7.5803596E-03
2.1822626E-04	1.7051400E+02	8.6073400E+01	3.7210700E-02	1.8783485E-02
2.6187151E-04	3.4219800E+01	1.7926200E+01	8.9611834E-03	4.6943538E-03
3.0551676E-04	5.4794100E+01	2.8213300E+01	1.6740520E-02	8.6196502E-03
3.4916201E-04	6.7670400E+01	3.4651500E+01	2.3627939E-02	1.2098985E-02
3.9280726E-04	4.9729400E+01	2.5681000E+01	1.9534076E-02	1.0087682E-02
4.3645251E-04	3.1019600E+00	2.3672700E+00	1.3538569E-03	1.0331991E-03
4.8009777E-04	2.7428300E+01	1.4530500E+01	1.3168283E-02	6.9760388E-03
5.2374302E-04	1.5483600E+01	8.5580900E+00	8.1094307E-03	4.4822405E-03
5.6738827E-04	3.1677300E+01	1.6655000E+01	1.7973354E-02	9.4498293E-03
6.1103352E-04	9.5114800E+00	5.5720300E+00	5.8118333E-03	3.4046954E-03
6.5467877E-04	1.4610700E+01	8.1216300E+00	9.5653118E-03	5.3170617E-03
6.9832402E-04	1.5669800E+01	8.6512100E+00	1.0942626E-02	6.0413463E-03
7.4196927E-04	1.8392700E+01	1.0012600E+01	1.3646820E-02	7.4290691E-03
8.0743715E-04	2.4060200E+00	1.5838600E+00	1.9427095E-03	1.2788711E-03
8.9472765E-04	3.5077300E+00	1.8347600E+00	3.1384628E-03	1.6416106E-03
9.8201816E-04	2.9716600E+00	1.6561700E+00	2.9182198E-03	1.6263925E-03
1.0693087E-03	1.2315100E+00	1.0443800E+00	1.3168624E-03	1.1167678E-03
1.1565992E-03	1.7592300E+00	1.3151800E+00	2.0347263E-03	1.5211345E-03
1.2438897E-03	5.0514600E+00	2.4875600E+00	6.2834568E-03	3.0942464E-03
1.3311802E-03	2.1581600E+00	1.3404700E+00	2.8728982E-03	1.7844075E-03
1.4184707E-03	2.7503400E-01	7.9620200E-01	3.9012802E-04	1.1293891E-03
1.5057612E-03	4.5390900E+00	2.1831800E+00	6.8347900E-03	3.2873514E-03
1.5930517E-03	1.3222200E+00	1.3346400E+00	2.1063642E-03	2.1261574E-03
1.6803422E-03	1.5461800E+00	1.1951700E+00	2.5981147E-03	2.0082866E-03
1.7894553E-03	1.0566200E+00	7.7906800E-01	1.8907743E-03	1.3941066E-03
1.9203911E-03	8.2594900E-01	7.8076700E-01	1.5861453E-03	1.4993773E-03
2.0513268E-03	1.0995900E+00	8.1712200E-01	2.2556100E-03	1.6761851E-03
2.1822626E-03	8.2143000E-01	7.3220500E-01	1.7925750E-03	1.5978643E-03
2.3131983E-03	-4.2772500E-03	4.8554000E-01	-9.8941260E-06	1.1231507E-03
2.4441341E-03	-7.8093800E-02	4.5309100E-01	-1.9087175E-04	1.1074152E-03
2.5750698E-03	1.5706200E-03	4.9673100E-01	4.0444616E-06	1.2791169E-03
2.7278282E-03	5.2803600E-01	5.2558000E-01	1.4403928E-03	1.4336927E-03
