4.3645251E-05	1.0840300E+02	0.0000000E+00	4.7312725E-03	0.0000000E+00
8.7290503E-05	2.0296500E+02	0.0000000E+00	1.7716921E-02	0.0000000E+00
1.3093575E-04	5.4477000E+01	0.0000000E+00	7.1329822E-03	0.0000000E+00
1.7458101E-04	9.4488000E+01	0.0000000E+00	1.6495806E-02	0.0000000E+00
2.1822626E-04	3.0743400E+01	0.0000000E+00	6.7090064E-03	0.0000000E+00
2.6187151E-04	9.8179000E-01	0.0000000E+00	2.5710272E-04	0.0000000E+00
3.0551676E-04	1.5152000E+00	0.0000000E+00	4.6291889E-04	0.0000000E+00
3.4916201E-04	1.2054000E+01	0.0000000E+00	4.2088038E-03	0.0000000E+00
3.9280726E-04	4.3714100E+00	0.0000000E+00	1.7171197E-03	0.0000000E+00
4.3645251E-04	5.2560100E+01	0.0000000E+00	2.2939981E-02	0.0000000E+00
4.8009777E-04	2.2220400E+00	0.0000000E+00	1.0667976E-03	0.0000000E+00
5.2374302E-04	1.8592900E+00	0.0000000E+00	9.7378947E-04	0.0000000E+00
5.6738827E-04	1.1035900E+01	0.0000000E+00	6.2616597E-03	0.0000000E+00
6.1103352E-04	-1.1618300E+00	0.0000000E+00	-7.0991828E-04	0.0000000E+00
6.5467877E-04	4.3947800E+00	0.0000000E+00	2.8771724E-03	0.0000000E+00
6.9832402E-04	1.0333100E+01	0.0000000E+00	7.2158635E-03	0.0000000E+00
7.4196927E-04	-3.8337000E-01	0.0000000E+00	-2.8444875E-04	0.0000000E+00
8.0743715E-04	1.3700700E+00	0.0000000E+00	1.1062481E-03	0.0000000E+00
8.9472765E-04	5.7642300E+00	0.0000000E+00	5.1574175E-03	0.0000000E+00
9.8201816E-04	-2.3209400E-01	0.0000000E+00	-2.2792063E-04	0.0000000E+00
1.0693087E-03	1.9125400E+00	0.0000000E+00	2.0450943E-03	0.0000000E+00
1.1565992E-03	-8.8404700E-01	0.0000000E+00	-1.0224882E-03	0.0000000E+00
1.2438897E-03	5.7212700E+00	0.0000000E+00	7.1166293E-03	0.0000000E+00
1.3311802E-03	7.1780000E-01	0.0000000E+00	9.5552147E-04	0.0000000E+00
1.4184707E-03	2.0760700E-01	0.0000000E+00	2.9448508E-04	0.0000000E+00
1.5057612E-03	1.7205500E+00	0.0000000E+00	2.5907366E-03	0.0000000E+00
1.5930517E-03	1.7042400E+00	0.0000000E+00	2.7149408E-03	0.0000000E+00
1.6803422E-03	1.8005400E+00	0.0000000E+00	3.0255188E-03	0.0000000E+00
1.7894553E-03	-2.5407000E-01	0.0000000E+00	-4.5464709E-04	0.0000000E+00
1.9203911E-03	-4.6480000E-01	0.0000000E+00	-8.9259817E-04	0.0000000E+00
2.0513268E-03	1.2029100E+00	0.0000000E+00	2.4675622E-03	0.0000000E+00
2.1822626E-03	3.5394300E-01	0.0000000E+00	7.7239765E-04	0.0000000E+00
2.3131983E-03	6.1876500E-01	0.0000000E+00	1.4313252E-03	0.0000000E+00
2.4441341E-03	6.2945900E-02	0.0000000E+00	1.5384817E-04	0.0000000E+00
2.5750698E-03	4.5549100E-01	0.0000000E+00	1.1729211E-03	0.0000000E+00
2.7278282E-03	4.3414200E-01	0.0000000E+00	1.1842657E-03	0.0000000E+00
