4.3645251E-05	1.0870978E+02
8.7290503E-05	7.5699900E+01
1.3093575E-04	2.2767789E+02
1.7458101E-04	2.2009410E+02
2.1822626E-04	1.5463135E+02
2.6187151E-04	3.8477924E+01
3.0551676E-04	2.7447586E+01
3.4916201E-04	3.7974308E+01
3.9280726E-04	2.9791348E+01
4.3645251E-04	2.8333760E+01
4.8009777E-04	3.9074566E+01
5.4556564E-04	2.4100483E+01
6.3285615E-04	3.5442877E+00
7.2014665E-04	2.6445034E+01
8.0743715E-04	1.0371491E+01
8.9472765E-04	7.7312210E+00
9.8201816E-04	7.4696198E+00
1.0693087E-03	1.7257613E+00
1.1784218E-03	2.0561702E+00
1.3093575E-03	1.7985235E+00
1.4402933E-03	1.4576327E+00
1.5712291E-03	3.3822918E+00
1.7021648E-03	2.5098336E+00
1.8549232E-03	1.5197095E-01
2.0295042E-03	2.4062252E+00
2.2040852E-03	1.4215757E+00
2.3786662E-03	-6.0011707E-02
2.5750698E-03	1.4990178E+00
2.7496508E-03	5.7265280E-01
