4.3645251E-05	4.5314645E+02
8.7290503E-05	3.5067264E+02
1.3093575E-04	3.0485565E+02
1.7458101E-04	1.5749817E+02
2.1822626E-04	5.0332153E+01
2.6187151E-04	9.3547620E+01
3.0551676E-04	3.2399560E+01
3.4916201E-04	4.3143710E+01
3.9280726E-04	1.7625372E+01
4.3645251E-04	3.2494114E+01
4.8009777E-04	1.1951759E+01
5.4556564E-04	1.9764696E+01
6.3285615E-04	5.1422668E+00
7.2014665E-04	6.8518220E+00
8.0743715E-04	6.4650370E+00
8.9472765E-04	3.6605950E+00
9.8201816E-04	2.6880744E+00
1.0693087E-03	8.5318590E-01
1.1784218E-03	1.8518257E+00
1.3093575E-03	8.3370050E-01
1.4402933E-03	1.2593956E+00
1.5712291E-03	1.5076758E+00
1.7021648E-03	1.1961747E+00
1.8549232E-03	8.1329775E-01
2.0295042E-03	4.2865920E-01
2.2040852E-03	6.2252575E-01
2.3786662E-03	1.1238436E-01
2.5750698E-03	1.0887370E+00
2.7496508E-03	5.7389430E-01
